Num_facture,num_contrat,exe,dtemi,datedeb,datefin,datcpt,libop,ncli,Prime,nomncli,nb_jour_couv,client_age,client_gender,client_marital_status
477865,16143,2024,10/13/2024,9/15/2024,6/27/2025,10/30/2024,Affaire Nouvelle,29653774,18881.74,client_2675,180,60,Female,Widowed
284106,16071,2023,1/29/2023,12/30/2022,12/29/2023,1/29/2023,Terme,46087,94929.19,client_336,364,33,Male,Single
494415,16108,2024,12/18/2024,11/5/2024,12/28/2024,12/28/2024,Avenant,4730308,574.02,client_707,53,38,Female,Married
458448,16076,2024,7/13/2024,12/30/2023,12/28/2024,7/28/2024,Avenant,3838752,7186.7796,client_1696,364,44,Female,Married
138975,16081,2020,5/4/2020,12/30/2019,12/28/2020,5/28/2020,Ristourne,1711744,-19542.74,client_2795,364,44,Male,Married
189138,16099,2022,2/20/2022,12/29/2021,12/29/2022,2/26/2022,Terme,3298534,1340.2388,client_2748,365,60,Female,Widowed
192802,16104,2021,3/18/2022,4/15/2021,3/29/2022,3/30/2022,Avenant,4952901,4272.17,client_916,258,46,Male,Married
192802,16104,2021,3/18/2022,4/15/2021,3/29/2022,3/30/2022,Avenant,4952901,4272.17,client_916,90,46,Male,Married
476164,16124,2024,9/12/2024,5/2/2024,12/28/2024,9/28/2024,Avenant,5146052,5923.89,client_1330,240,60,Female,Widowed
381329,16093,2024,2/6/2024,12/30/2023,12/28/2024,2/26/2024,Terme,2734054,36750.03,client_1001,364,33,Male,Married
405728,16102,2024,2/26/2024,12/30/2023,12/28/2024,2/26/2024,Terme,3589993,4450.0004,client_395,364,60,Female,Single
375090,16124,2024,1/22/2024,1/23/2024,12/28/2024,1/30/2024,Avenant,13793461,23454.26,client_2792,340,60,Male,Single
340111,16076,2023,10/1/2023,12/30/2022,12/29/2023,10/29/2023,Ristourne,3838752,-34018.5065,client_1696,364,44,Female,Married
284433,16117,2022,2/9/2023,12/19/2022,9/28/2023,2/26/2023,Avenant,8465824,10141.21,client_2809,11,32,Male,Single
284433,16117,2022,2/9/2023,12/19/2022,9/28/2023,2/26/2023,Avenant,8465824,10141.21,client_2809,272,32,Male,Single
509695,16124,2024,1/24/2025,11/28/2024,12/28/2024,1/28/2025,Avenant,5146052,862.68,client_1330,30,60,Female,Widowed
381329,16092,2024,2/6/2024,12/30/2023,12/28/2024,2/26/2024,Terme,4678595,35059.21,client_928,364,25,Female,Married
229570,16098,2022,10/27/2022,9/29/2022,9/28/2023,10/29/2022,Terme,5003249,2967.3296,client_2670,92,25,Female,Married
229570,16098,2022,10/27/2022,9/29/2022,9/28/2023,10/29/2022,Terme,5003249,2967.3296,client_2670,272,25,Female,Married
526443,16128,2025,4/1/2025,12/29/2024,12/28/2025,4/27/2025,Terme,8793313,58477.08,client_142,364,36,Female,Widowed
421371,16099,2023,3/30/2024,7/31/2023,12/29/2023,4/27/2024,Avenant,3298534,4340.55,client_2748,151,60,Female,Widowed
406645,16137,2024,3/21/2024,1/30/2024,12/28/2024,3/28/2024,Affaire Nouvelle,18483422,21871.84,client_1630,333,26,Female,Divorced
421509,16104,2024,4/4/2024,3/29/2024,3/28/2025,4/27/2024,Terme,4955128,2554.3,client_1377,275,41,Male,Married
421509,16104,2024,4/4/2024,3/29/2024,3/28/2025,4/27/2024,Terme,4955128,2554.3,client_1377,89,41,Male,Married
170381,16081,2021,9/18/2021,12/29/2020,12/28/2021,9/28/2021,Ristourne,1711744,-4931.41,client_2795,364,44,Male,Married
188922,16082,2022,2/13/2022,12/29/2021,12/29/2022,2/26/2022,Terme,1717472,2619.1471,client_86,365,38,Female,Married
205929,16106,2021,6/24/2022,11/28/2021,12/28/2021,6/24/2022,Avenant,5143170,200.18,client_2690,30,41,Male,Married
289546,16102,2023,2/26/2023,12/30/2022,12/29/2023,2/26/2023,Terme,3589993,4383.4328,client_395,364,60,Female,Single
562828,16150,2025,8/23/2025,4/22/2025,12/28/2025,8/28/2025,Ristourne,34877224,-591.6,client_1182,250,25,Female,Single
308579,16102,2023,6/18/2023,5/1/2023,12/29/2023,6/28/2023,Ristourne,3589993,-4046.9,client_395,242,60,Female,Single
155696,16096,2021,5/23/2021,12/29/2020,12/28/2021,5/28/2021,Terme,4770277,17903.4,client_2677,364,49,Male,Single
145414,16075,2020,11/22/2020,6/28/2020,6/27/2021,11/28/2020,Avenant,3597359,46663.39,client_2688,184,48,Female,Married
145414,16075,2020,11/22/2020,6/28/2020,6/27/2021,11/28/2020,Avenant,3597359,46663.39,client_2688,180,48,Female,Married
139765,16095,2020,5/30/2020,2/29/2020,6/27/2020,6/27/2020,Affaire Nouvelle,4723326,2913.53,client_191,119,25,Female,Single
166377,16104,2021,8/8/2021,3/29/2021,3/29/2022,8/27/2021,Affaire Nouvelle,4955129,3757.08,client_2570,275,45,Male,Divorced
166377,16104,2021,8/8/2021,3/29/2021,3/29/2022,8/27/2021,Affaire Nouvelle,4955129,3757.08,client_2570,90,45,Male,Divorced
155695,16085,2020,5/23/2021,1/18/2020,1/16/2021,5/28/2021,Ristourne,1718971,-1360.0,client_479,346,56,Female,Married
155695,16085,2020,5/23/2021,1/18/2020,1/16/2021,5/28/2021,Ristourne,1718971,-1360.0,client_479,18,56,Female,Married
145238,16069,2020,11/13/2020,12/30/2019,12/28/2020,11/28/2020,Avenant,1703451,11937.57,client_2851,364,35,Male,Widowed
193101,16093,2022,3/26/2022,12/29/2021,12/29/2022,3/30/2022,Terme,2734054,33057.66,client_1001,365,33,Male,Married
137021,16076,2020,3/14/2020,12/30/2019,12/28/2020,3/28/2020,Terme,3125123,15311.13,client_2601,364,44,Female,Married
486140,16131,2024,11/4/2024,5/24/2024,12/28/2024,11/27/2024,Avenant,8710973,3901.22,client_1244,218,56,Female,Widowed
502550,16153,2025,1/13/2025,1/13/2025,12/28/2025,1/28/2025,Affaire Nouvelle,34890295,13852.08,client_2852,349,36,Male,Married
296198,16095,2023,4/16/2023,3/30/2023,3/28/2024,4/28/2023,Terme,4732959,6097.5,client_2853,275,25,Male,Married
296198,16095,2023,4/16/2023,3/30/2023,3/28/2024,4/28/2023,Terme,4732959,6097.5,client_2853,89,25,Male,Married
192497,16099,2022,3/10/2022,12/29/2021,12/29/2022,3/30/2022,Terme,3313229,1239.3157,client_392,365,32,Female,Single
308843,16082,2023,6/25/2023,12/30/2022,12/29/2023,6/28/2023,Ristourne,4385746,-16416.53,client_923,364,60,Male,Married
165016,16106,2021,7/21/2021,7/13/2021,12/28/2021,7/28/2021,Affaire Nouvelle,5143186,13075.6,client_393,168,60,Male,Married
510084,16150,2025,2/2/2025,12/29/2024,12/28/2025,2/25/2025,Affaire Nouvelle,34877224,29058.8,client_1182,364,25,Female,Single
468623,16118,2024,8/24/2024,6/8/2024,12/28/2024,8/28/2024,Avenant,3291967,1951.47,client_2710,203,60,Male,Widowed
494351,16133,2024,12/16/2024,11/20/2024,12/28/2024,12/28/2024,Ristourne,17308183,-703.92,client_2708,38,26,Female,Single
159043,16093,2021,6/13/2021,12/29/2020,12/28/2021,6/27/2021,Avenant,1701719,5390.0,client_2749,364,50,Male,Widowed
476290,16126,2024,9/14/2024,5/12/2024,12/28/2024,9/28/2024,Avenant,15372111,1844.71,client_788,230,45,Female,Widowed
284249,16069,2021,2/3/2023,6/28/2021,12/28/2021,2/26/2023,Avenant,1703451,303.47,client_2851,183,35,Male,Widowed
562773,16137,2025,8/22/2025,12/31/2024,12/28/2025,8/28/2025,Avenant,18466524,9433.08,client_1647,362,25,Male,Single
192355,16102,2022,3/6/2022,12/29/2021,12/29/2022,3/30/2022,Terme,4883366,13071.2,client_1983,365,25,Female,Married
552574,16115,2025,7/11/2025,6/28/2025,5/29/2026,7/28/2025,Terme,6401614,4299.747945,client_2854,184,51,Male,Single
552574,16115,2025,7/11/2025,6/28/2025,5/29/2026,7/28/2025,Terme,6401614,4299.747945,client_2854,151,51,Male,Single
638698,16119,2026,4/25/2026,12/29/2025,5/29/2026,4/28/2026,Terme,8688844,70630.76712,client_2242,151,60,Female,Married
421330,16085,2023,3/29/2024,9/23/2023,12/13/2023,4/27/2024,Avenant,1718856,1349.74,client_810,81,40,Male,Divorced
340334,16106,2023,10/7/2023,9/29/2023,9/27/2024,10/29/2023,Terme,6066427,2186.1,client_2732,92,50,Male,Widowed
340334,16106,2023,10/7/2023,9/29/2023,9/27/2024,10/29/2023,Terme,6066427,2186.1,client_2732,272,50,Male,Widowed
314355,16106,2023,6/29/2023,4/3/2023,6/28/2023,7/29/2023,Avenant,5141755,736.48,client_2687,86,60,Female,Widowed
179559,16093,2021,12/12/2021,8/22/2021,12/28/2021,12/27/2021,Avenant,2279633,4994.84,client_123,128,47,Male,Widowed
446439,16135,2024,6/15/2024,12/30/2023,12/28/2024,6/27/2024,Ristourne,17311901,-229.2,client_2668,364,34,Male,Married
296480,16099,2023,4/23/2023,12/30/2022,12/29/2023,4/28/2023,Terme,3298534,99172.76,client_2748,364,60,Female,Widowed
271225,16115,2022,11/24/2022,9/2/2022,6/28/2023,11/28/2022,Affaire Nouvelle,6401614,42509.5,client_2854,119,51,Male,Single
271225,16115,2022,11/24/2022,9/2/2022,6/28/2023,11/28/2022,Affaire Nouvelle,6401614,42509.5,client_2854,180,51,Male,Single
294949,16102,2023,3/13/2023,12/30/2022,12/29/2023,3/27/2023,Terme,25665,27353.84,client_2244,364,47,Female,Single
468727,16133,2024,8/26/2024,2/2/2024,12/28/2024,8/28/2024,Avenant,17308183,15219.44,client_2708,330,26,Female,Single
289542,16119,2023,2/26/2023,1/6/2023,12/29/2023,2/26/2023,Affaire Nouvelle,8688844,1614.7512,client_2242,357,60,Female,Married
206016,16105,2021,7/29/2022,7/5/2021,6/15/2022,7/29/2022,Ristourne,5002306,-2279.08,client_2692,177,55,Female,Widowed
206016,16105,2021,7/29/2022,7/5/2021,6/15/2022,7/29/2022,Ristourne,5002306,-2279.08,client_2692,168,55,Female,Widowed
153398,16081,2021,4/23/2021,12/29/2020,12/28/2021,4/27/2021,Terme,1707725,45270.43,client_2667,364,46,Female,Divorced
406645,16133,2024,3/21/2024,12/30/2023,12/28/2024,3/28/2024,Affaire Nouvelle,17308183,5008.8,client_2708,364,26,Female,Single
205748,16102,2021,6/19/2022,9/28/2021,12/28/2021,6/24/2022,Avenant,4883365,1265.32,client_1217,91,27,Female,Married
598801,16150,2025,12/11/2025,9/29/2025,12/28/2025,12/29/2025,Ristourne,34877238,-362.3,client_1073,90,39,Male,Divorced
617589,16093,2026,1/29/2026,12/29/2025,5/29/2026,2/26/2026,Terme,2279633,32719.56118,client_123,151,47,Male,Widowed
380930,16135,2024,3/29/2024,3/29/2024,12/28/2024,4/27/2024,Avenant,17311898,41520.75,client_313,274,35,Female,Single
192355,16102,2022,3/6/2022,12/29/2021,12/29/2022,3/30/2022,Terme,4883367,5676.0,client_2228,365,51,Male,Married
174015,16086,2020,10/23/2021,12/30/2019,12/28/2020,10/28/2021,Avenant,1719306,20867.48,client_2742,364,42,Male,Single
588932,16118,2025,11/16/2025,3/6/2025,12/28/2025,11/27/2025,Avenant,2688589,8326.4,client_2753,297,43,Male,Married
156451,16092,2021,5/28/2021,12/29/2020,12/28/2021,5/28/2021,Terme,1716036,7047.7945,client_1148,364,59,Female,Married
166461,16073,2021,8/12/2021,12/29/2020,12/28/2021,8/27/2021,Avenant,1704658,16108.45,client_2709,364,41,Male,Single
373547,16085,2024,1/10/2024,12/30/2023,12/28/2024,1/30/2024,Terme,1718971,32941.04,client_479,364,56,Female,Married
333176,16126,2023,9/1/2023,9/11/2023,12/29/2023,9/28/2023,Affaire Nouvelle,3881210,4545.79,client_2689,109,31,Female,Married
468728,16135,2024,8/26/2024,2/11/2024,12/28/2024,8/28/2024,Avenant,17311897,2224.63,client_635,321,43,Female,Single
174278,16104,2021,10/29/2021,3/29/2021,3/29/2022,11/27/2021,Affaire Nouvelle,4955690,16672.27,client_2747,275,53,Male,Widowed
174278,16104,2021,10/29/2021,3/29/2021,3/29/2022,11/27/2021,Affaire Nouvelle,4955690,16672.27,client_2747,90,53,Male,Widowed
295019,16085,2023,3/16/2023,3/1/2023,11/28/2023,3/27/2023,Terme,1719397,28845.15,client_2842,272,25,Male,Single
188953,16102,2022,2/14/2022,12/29/2021,12/29/2022,2/26/2022,Terme,3589993,3533.2653,client_395,365,60,Female,Single
528391,16135,2025,4/24/2025,12/29/2024,12/28/2025,4/27/2025,Terme,17311897,35944.33,client_635,364,43,Female,Single
137920,16081,2020,4/2/2020,12/30/2019,12/28/2020,4/28/2020,Terme,1707725,21716.4,client_2667,364,46,Female,Divorced
314357,16097,2023,6/29/2023,6/29/2023,6/27/2024,7/29/2023,Terme,4790968,29909.7,client_703,184,25,Male,Divorced
314357,16097,2023,6/29/2023,6/29/2023,6/27/2024,7/29/2023,Terme,4790968,29909.7,client_703,180,25,Male,Divorced
618153,16118,2026,2/13/2026,12/29/2025,5/29/2026,2/26/2026,Terme,1718797,26466.10923,client_2855,151,48,Female,Married
476139,16133,2024,9/10/2024,5/6/2024,12/28/2024,9/28/2024,Avenant,17308184,5506.47,client_1200,236,40,Male,Married
421370,16076,2023,3/30/2024,8/6/2023,12/29/2023,4/27/2024,Avenant,3535025,476.97,client_2650,145,29,Female,Married
460930,16105,2024,7/21/2024,6/28/2024,6/27/2025,7/29/2024,Terme,5039327,1012.3,client_501,184,30,Female,Divorced
460930,16105,2024,7/21/2024,6/28/2024,6/27/2025,7/29/2024,Terme,5039327,1012.3,client_501,180,30,Female,Divorced
136216,16093,2020,2/21/2020,12/30/2019,12/28/2020,2/26/2020,Affaire Nouvelle,2279633,46130.19,client_123,364,47,Male,Widowed
205499,16092,2021,6/12/2022,10/29/2021,12/28/2021,6/24/2022,Avenant,4678595,1313.42,client_928,60,25,Female,Married
276720,16093,2022,12/22/2022,11/1/2022,12/29/2022,12/28/2022,Avenant,1701719,1126.78,client_2749,58,50,Male,Widowed
295840,16120,2023,4/7/2023,3/11/2023,12/29/2023,4/28/2023,Affaire Nouvelle,6867275,24397.58,client_2806,293,28,Female,Married
210887,16093,2020,8/1/2022,2/9/2020,12/28/2020,8/29/2022,Avenant,1701719,68119.88,client_2749,323,50,Male,Widowed
192877,16101,2022,3/20/2022,12/29/2021,12/29/2022,3/30/2022,Terme,115230,65576.07,client_2684,365,32,Female,Married
579138,16145,2025,10/13/2025,9/28/2025,12/28/2025,10/28/2025,Avenant,33731168,4380.22,client_2215,91,25,Male,Married
276931,16084,2022,12/25/2022,2/12/2022,12/29/2022,12/28/2022,Ristourne,1718764,-3116.75,client_1278,320,25,Female,Married
192501,16110,2022,3/10/2022,12/29/2021,12/29/2022,3/30/2022,Affaire Nouvelle,6154421,18421.0,client_2803,365,52,Male,Widowed
283949,16101,2023,1/27/2023,12/30/2022,12/29/2023,1/29/2023,Terme,115230,78497.77,client_2684,364,32,Female,Married
517511,16118,2024,2/19/2025,8/26/2024,12/28/2024,2/25/2025,Avenant,2688589,14771.95,client_2753,124,43,Male,Married
398607,16134,2024,2/25/2024,2/10/2024,12/28/2024,2/26/2024,Avenant,910565,7164.54,client_1354,322,49,Male,Widowed
200886,16102,2021,5/13/2022,9/28/2021,12/28/2021,5/29/2022,Avenant,4882679,5522.54,client_394,91,52,Female,Married
494351,16133,2024,12/16/2024,10/22/2024,12/28/2024,12/28/2024,Ristourne,17308184,-967.8,client_1200,67,40,Male,Married
421371,16093,2023,3/30/2024,10/22/2023,12/29/2023,4/27/2024,Avenant,2279633,261.43,client_123,68,47,Male,Widowed
374782,16129,2023,1/15/2024,11/24/2023,10/7/2024,1/30/2024,Affaire Nouvelle,17134550,12080.73,client_338,36,25,Female,Married
374782,16129,2023,1/15/2024,11/24/2023,10/7/2024,1/30/2024,Affaire Nouvelle,17134550,12080.73,client_338,282,25,Female,Married
340335,16098,2023,10/7/2023,9/29/2023,9/27/2024,10/29/2023,Terme,5003249,2903.4967,client_2670,92,25,Female,Married
340335,16098,2023,10/7/2023,9/29/2023,9/27/2024,10/29/2023,Terme,5003249,2903.4967,client_2670,272,25,Female,Married
468728,16135,2024,8/26/2024,5/18/2024,12/28/2024,8/28/2024,Avenant,17311896,3442.56,client_1312,224,30,Male,Divorced
166461,16073,2021,8/12/2021,12/29/2020,12/28/2021,8/27/2021,Ristourne,1704658,-1319.29,client_2709,364,41,Male,Single
494056,16134,2024,12/9/2024,10/12/2024,12/28/2024,12/28/2024,Avenant,910565,260.07,client_1354,77,49,Male,Widowed
421404,16118,2023,3/31/2024,11/29/2023,12/29/2023,4/27/2024,Avenant,2688589,235.29,client_2753,30,43,Male,Married
569424,16133,2025,8/25/2025,12/29/2024,12/28/2025,8/29/2025,Ristourne,17308184,-692.81,client_1200,364,40,Male,Married
193189,16076,2022,3/28/2022,12/29/2021,12/29/2022,3/30/2022,Renouvellement,3838752,238057.9349,client_1696,365,44,Female,Married
552280,16158,2025,7/4/2025,6/28/2025,5/29/2026,7/28/2025,Terme,15369339,67873.56986,client_1247,184,60,Male,Married
552280,16158,2025,7/4/2025,6/28/2025,5/29/2026,7/28/2025,Terme,15369339,67873.56986,client_1247,151,60,Male,Married
526507,16098,2025,4/4/2025,3/29/2025,9/27/2025,4/27/2025,Terme,5003249,72596.36,client_2670,182,25,Female,Married
140993,16096,2020,7/6/2020,5/26/2020,12/28/2020,7/28/2020,Avenant,4770277,3356.78,client_2677,216,49,Male,Single
136977,16076,2020,3/13/2020,12/30/2019,12/28/2020,3/28/2020,Terme,3535025,98243.13,client_2650,364,29,Female,Married
518136,16151,2025,3/3/2025,12/29/2024,12/28/2025,3/28/2025,Affaire Nouvelle,34878338,38453.6,client_592,364,51,Male,Married
468592,16102,2024,8/23/2024,1/26/2024,12/28/2024,8/28/2024,Avenant,3589993,56540.88,client_395,337,60,Female,Single
598802,16133,2025,12/11/2025,10/26/2025,12/28/2025,12/29/2025,Avenant,17308184,872.12,client_1200,63,40,Male,Married
570326,16107,2025,9/28/2025,9/28/2025,12/28/2025,10/28/2025,Terme,4872717,7819.7,client_2259,91,60,Female,Married
294950,16086,2023,3/13/2023,1/2/2023,12/29/2023,3/27/2023,Avenant,1719712,6123.74,client_2691,361,26,Female,Divorced
150301,16093,2021,2/15/2021,12/29/2020,12/28/2021,2/26/2021,Terme,1701719,21247.9319,client_2749,364,50,Male,Widowed
544007,16156,2025,6/12/2025,3/22/2025,12/28/2025,6/27/2025,Affaire Nouvelle,15367763,13444.21,client_1504,281,25,Male,Married
375090,16093,2024,1/22/2024,12/30/2023,12/28/2024,1/30/2024,Terme,1701719,21562.4777,client_2749,364,50,Male,Widowed
536320,16134,2025,5/16/2025,3/10/2025,12/28/2025,5/28/2025,Avenant,910565,9359.69,client_1354,293,49,Male,Widowed
638691,16106,2026,4/25/2026,12/29/2025,5/29/2026,4/28/2026,Terme,4753786,31543.98274,client_2599,151,46,Female,Single
494351,16135,2024,12/16/2024,10/1/2024,12/28/2024,12/28/2024,Ristourne,17311876,-2253.9,client_2727,88,29,Female,Married
421636,16104,2023,4/7/2024,8/30/2023,12/29/2023,4/27/2024,Ristourne,4882679,-1371.53,client_394,121,52,Female,Married
170382,16102,2021,9/18/2021,12/29/2020,12/28/2021,9/28/2021,Ristourne,4882669,-4427.07,client_2856,364,38,Female,Single
476555,16107,2024,9/28/2024,9/28/2024,12/28/2024,10/30/2024,Terme,4872717,7819.7,client_2259,91,60,Female,Married
461154,16141,2024,7/28/2024,6/28/2024,6/27/2025,7/29/2024,Affaire Nouvelle,29609324,28205.56,client_2771,184,50,Male,Single
461154,16141,2024,7/28/2024,6/28/2024,6/27/2025,7/29/2024,Affaire Nouvelle,29609324,28205.56,client_2771,180,50,Male,Single
380935,16076,2024,1/29/2024,12/30/2023,12/28/2024,1/30/2024,Terme,3125123,8245.41,client_2601,364,44,Female,Married
517262,16134,2025,3/29/2025,3/29/2025,12/28/2025,4/27/2025,Avenant,910565,33671.04,client_1354,274,49,Male,Widowed
510321,16093,2025,2/9/2025,12/29/2024,12/28/2025,2/25/2025,Terme,2279633,75683.12,client_123,364,47,Male,Widowed
526443,16142,2025,4/1/2025,12/29/2024,12/28/2025,4/27/2025,Terme,29631275,68550.0,client_2724,364,46,Male,Divorced
188885,16106,2022,2/12/2022,12/29/2021,12/29/2022,2/26/2022,Terme,5143186,52690.0,client_393,365,60,Male,Married
150018,16085,2021,2/5/2021,1/29/2021,1/27/2022,2/26/2021,Terme,1717758,74642.84,client_1563,334,36,Female,Married
150018,16085,2021,2/5/2021,1/29/2021,1/27/2022,2/26/2021,Terme,1717758,74642.84,client_1563,29,36,Female,Married
494205,16145,2024,12/13/2024,11/18/2024,12/28/2024,12/28/2024,Avenant,33731168,4205.14,client_2215,40,25,Male,Married
561302,16128,2025,8/10/2025,1/26/2025,12/28/2025,8/28/2025,Ristourne,8793313,-6474.01,client_142,336,36,Female,Widowed
194247,16104,2022,4/25/2022,12/29/2021,12/29/2022,4/28/2022,Terme,4882679,1540.8447,client_394,365,52,Female,Married
517262,16134,2025,3/29/2025,3/29/2025,12/28/2025,4/27/2025,Avenant,910486,37666.13,client_990,274,25,Male,Married
210674,16082,2022,7/25/2022,7/22/2022,12/29/2022,7/29/2022,Avenant,3792498,13883.39,client_794,160,44,Female,Married
494012,16142,2024,12/8/2024,8/22/2024,12/28/2024,12/28/2024,Affaire Nouvelle,29631275,16151.48,client_2724,128,46,Male,Divorced
501990,16145,2024,12/30/2024,11/28/2024,12/28/2024,1/28/2025,Avenant,33731168,148.49,client_2215,30,25,Male,Married
289826,16100,2023,3/2/2023,12/30/2022,12/29/2023,3/27/2023,Terme,4869455,21272.76,client_306,364,58,Female,Widowed
151401,16073,2021,3/6/2021,12/29/2020,12/28/2021,3/28/2021,Terme,1704658,61362.65,client_2709,364,41,Male,Single
562771,16133,2025,8/22/2025,4/26/2025,12/28/2025,8/28/2025,Avenant,17308184,6355.49,client_1200,246,40,Male,Married
188885,16106,2021,2/12/2022,10/11/2021,12/28/2021,2/26/2022,Avenant,5143186,5291.92,client_393,78,60,Male,Married
519799,16131,2025,3/13/2025,12/29/2024,12/28/2025,3/28/2025,Terme,8681334,26016.89,client_816,364,60,Male,Married
421370,16082,2023,3/30/2024,9/19/2023,12/29/2023,4/27/2024,Ristourne,1716838,-998.62,client_396,101,56,Female,Widowed
562771,16134,2025,8/22/2025,2/24/2025,12/28/2025,8/28/2025,Ristourne,17309305,-6426.85,client_2755,307,52,Female,Widowed
182078,16106,2022,12/29/2021,12/29/2021,12/29/2022,1/28/2022,Avenant,4753786,56564.11,client_2599,365,46,Female,Single
265680,16094,2022,11/10/2022,1/9/2022,12/29/2022,11/28/2022,Ristourne,4701697,-200.08,client_2798,354,33,Female,Married
526548,16112,2025,4/5/2025,12/29/2024,12/28/2025,4/27/2025,Terme,6236426,13283.6,client_2579,364,36,Female,Widowed
150425,16092,2021,2/20/2021,12/29/2020,12/28/2021,2/26/2021,Terme,4678595,12237.15,client_928,364,25,Female,Married
296055,16104,2023,4/13/2023,3/30/2023,3/28/2024,4/28/2023,Terme,4955129,3254.3,client_2570,275,45,Male,Divorced
296055,16104,2023,4/13/2023,3/30/2023,3/28/2024,4/28/2023,Terme,4955129,3254.3,client_2570,89,45,Male,Divorced
510183,16085,2025,2/6/2025,12/29/2024,3/17/2025,2/25/2025,Terme,1718971,1154.03,client_479,78,56,Female,Married
159043,16093,2020,6/13/2021,12/30/2019,12/28/2020,6/27/2021,Avenant,1701719,3893.09,client_2749,364,50,Male,Widowed
446403,16134,2024,6/14/2024,12/30/2023,12/28/2024,6/27/2024,Avenant,17309305,1273.2,client_2755,364,52,Female,Widowed
